True-Values,Predicted-Values
0.0,-0.05499999999999993
-0.5,-0.2079999999999999
-0.09999999999999998,-0.008999999999999963
0.10000000000000009,-0.04399999999999998
-0.19999999999999996,-0.14499999999999993
0.30000000000000004,-0.12099999999999995
-0.19999999999999996,-0.13599999999999993
0.10000000000000009,-0.05099999999999994
-0.29999999999999993,0.03700000000000005
-0.09999999999999998,-0.1349999999999998
-0.29999999999999993,-0.012999999999999939
-0.09999999999999998,-0.2079999999999999
0.20000000000000018,-0.3150000000000001
-0.29999999999999993,-0.14799999999999996
0.10000000000000009,-0.11699999999999999
-0.29999999999999993,-0.10499999999999998
-0.09999999999999998,-0.07599999999999993
0.10000000000000009,0.0650000000000001
-0.09999999999999998,-0.15099999999999997
-0.09999999999999998,0.06200000000000009
0.10000000000000009,0.04200000000000008
-0.09999999999999998,-0.08799999999999991
-0.09999999999999998,-0.027999999999999955
-0.19999999999999996,-0.022999999999999955
0.30000000000000004,-0.10199999999999988
0.10000000000000009,0.1010000000000001
0.10000000000000009,-0.035999999999999956
-0.3999999999999999,-0.019999999999999952
0.30000000000000004,0.03200000000000006
0.40000000000000013,-0.12499999999999986
-0.19999999999999996,-0.03299999999999995
-0.3999999999999999,-0.027999999999999935
-0.6,0.011000000000000065
0.0,0.006000000000000069
0.6000000000000001,-0.055999999999999946
-0.29999999999999993,-0.058999999999999934
0.10000000000000009,-0.08599999999999997
0.40000000000000013,-0.07599999999999994
0.10000000000000009,-0.06199999999999994
-0.3999999999999999,-0.10799999999999993
-0.29999999999999993,-0.22100000000000006
0.0,-0.01599999999999994
-0.19999999999999996,-0.17199999999999996
-0.3999999999999999,-0.20199999999999999
0.6000000000000001,-0.07899999999999995
-0.09999999999999998,-0.14
-0.5,0.01000000000000006
0.0,0.007000000000000054
0.40000000000000013,0.052000000000000074
-0.19999999999999996,0.16300000000000014
-0.09999999999999998,0.03800000000000006
0.0,-0.012999999999999949
-0.19999999999999996,-0.07099999999999994
-0.19999999999999996,0.07300000000000004
-0.09999999999999998,-0.3569999999999999
-0.29999999999999993,-0.06199999999999992
0.0,-0.06799999999999991
0.10000000000000009,-0.012999999999999923
0.0,-0.15299999999999986
-0.09999999999999998,-0.18400000000000002
-0.3999999999999999,-0.20199999999999993
0.40000000000000013,0.027000000000000073
-0.29999999999999993,-0.06199999999999994
0.10000000000000009,0.030000000000000058
0.7000000000000002,-0.04499999999999996
0.0,-0.05299999999999993
-0.09999999999999998,0.08600000000000003
-0.29999999999999993,-0.04199999999999995
0.30000000000000004,0.0030000000000000603
0.0,0.0040000000000000695
0.5,-0.05499999999999996
-0.3999999999999999,-0.152
0.0,0.003000000000000064
0.20000000000000018,-0.00899999999999991
0.40000000000000013,0.013000000000000046
0.20000000000000018,-0.16599999999999998
0.5,-0.05699999999999994
-0.3999999999999999,-0.26799999999999996
0.0,-0.07099999999999995
0.0,-0.10299999999999994
-0.7,0.04900000000000005
-0.5,-0.06699999999999995
-0.3999999999999999,-0.050999999999999934
-0.09999999999999998,-0.06599999999999998
-0.3999999999999999,0.039000000000000055
-0.6,-0.2219999999999999
-0.09999999999999998,0.132
-0.5,-0.20799999999999982
0.10000000000000009,0.05600000000000007
0.10000000000000009,0.02500000000000004
-0.19999999999999996,-0.06399999999999993
-0.29999999999999993,0.12100000000000011
0.10000000000000009,-0.004999999999999925
-0.29999999999999993,0.007000000000000073
0.0,0.02400000000000008
0.8,-0.10099999999999994
0.7000000000000002,-0.09499999999999993
-0.09999999999999998,-0.12799999999999986
0.30000000000000004,0.08300000000000002
0.0,-0.05199999999999996
-0.19999999999999996,0.00400000000000007
0.0,-0.04099999999999996
0.0,-0.09399999999999992
0.0,-0.08499999999999998
-0.3999999999999999,-0.13299999999999998
0.10000000000000009,-0.018999999999999927
-0.29999999999999993,-0.014999999999999916
0.10000000000000009,-0.00799999999999992
0.20000000000000018,-0.0029999999999999337
0.7000000000000002,0.058000000000000045
-0.09999999999999998,-0.047999999999999945
-0.19999999999999996,-0.16699999999999984
-0.3999999999999999,0.07700000000000007
-0.19999999999999996,0.05000000000000008
-0.7,-0.027999999999999955
0.20000000000000018,-0.27900000000000025
0.6000000000000001,-0.09999999999999992
0.10000000000000009,-0.03299999999999995
0.0,-0.06199999999999994
-0.09999999999999998,-0.014999999999999944
-0.19999999999999996,-0.044999999999999964
-0.6,0.056000000000000015
-0.19999999999999996,-0.0649999999999999
-0.09999999999999998,0.0010000000000000696
0.0,-0.08299999999999993
0.10000000000000009,-0.262
0.40000000000000013,-0.24999999999999992
-0.09999999999999998,0.007000000000000073
0.10000000000000009,-0.24100000000000002
-0.6,-0.17399999999999996
0.0,0.06700000000000009
0.30000000000000004,-0.043999999999999935
-0.19999999999999996,-0.03199999999999996
-0.3999999999999999,0.044000000000000046
-0.19999999999999996,-0.23199999999999987
-0.19999999999999996,0.14800000000000008
-0.09999999999999998,-0.031999999999999945
0.20000000000000018,-0.08699999999999994
-0.3999999999999999,0.11100000000000013
0.6000000000000001,-0.24800000000000005
-0.5,0.00800000000000008
0.20000000000000018,0.028000000000000077
-0.7,0.044000000000000046
-0.3999999999999999,-0.005999999999999929
-0.5,-0.029999999999999933
-0.7,-0.15899999999999995
0.20000000000000018,-0.08999999999999993
0.40000000000000013,0.026000000000000068
0.0,-0.03399999999999994
-0.29999999999999993,-0.021999999999999922
0.40000000000000013,-0.020999999999999942
0.30000000000000004,-0.03699999999999995
-0.09999999999999998,-0.052999999999999964
0.10000000000000009,-0.1069999999999999
-0.19999999999999996,0.12100000000000005
0.30000000000000004,-0.23700000000000002
-0.19999999999999996,-0.23600000000000002
0.10000000000000009,0.011000000000000086
-0.19999999999999996,0.1330000000000001
-0.3999999999999999,-0.028999999999999915
0.20000000000000018,-0.06299999999999992
-0.3999999999999999,-0.07999999999999992
-0.09999999999999998,6.439293542825907e-17
-0.29999999999999993,-0.06499999999999993
0.40000000000000013,-0.042999999999999955
0.0,-0.05899999999999997
-0.7,-0.24499999999999986
-0.5,-0.06299999999999993
0.20000000000000018,-0.0009999999999999187
-0.19999999999999996,0.005000000000000077
0.0,-0.17999999999999994
0.20000000000000018,-0.10999999999999993
-0.09999999999999998,0.09500000000000007
0.10000000000000009,-0.04599999999999996
-0.29999999999999993,0.01200000000000006
-0.3999999999999999,-0.10599999999999993
-0.5,0.012000000000000064
-0.5,-0.08599999999999992
-0.09999999999999998,-0.06099999999999994
-0.19999999999999996,-0.16999999999999985
0.0,0.006000000000000065
-0.29999999999999993,-0.08999999999999994
0.10000000000000009,0.0470000000000001
-0.29999999999999993,-0.01699999999999995
0.20000000000000018,-0.20699999999999988
0.10000000000000009,-0.03699999999999993
0.10000000000000009,0.00500000000000008
-0.19999999999999996,-0.11099999999999988
-0.29999999999999993,-0.07499999999999994
-0.19999999999999996,0.006000000000000077
0.40000000000000013,-0.11399999999999993
0.10000000000000009,0.055
0.20000000000000018,-0.282
-0.3999999999999999,-0.16999999999999996
-0.29999999999999993,0.040000000000000056
-0.19999999999999996,0.04200000000000003
-0.5,-0.008999999999999944
-0.8,0.007000000000000047
-0.5,0.005000000000000071
0.40000000000000013,-0.014999999999999951
0.10000000000000009,-0.08899999999999993
0.10000000000000009,-0.12799999999999995
0.40000000000000013,-0.10000000000000002
0.40000000000000013,-0.05099999999999994
0.30000000000000004,-0.07199999999999995
0.0,-0.11899999999999991
0.20000000000000018,0.06700000000000009
-0.19999999999999996,0.05300000000000007
-0.19999999999999996,-0.008999999999999932
0.30000000000000004,-0.029999999999999936
-0.09999999999999998,-0.06199999999999994
0.20000000000000018,-0.021999999999999926
-0.29999999999999993,-0.08899999999999998
0.10000000000000009,-0.020999999999999942
-0.09999999999999998,-0.06899999999999996
-0.29999999999999993,-0.00799999999999993
-0.3999999999999999,-0.10899999999999994
-0.29999999999999993,-0.2669999999999999
0.7000000000000002,-0.06499999999999996
-0.3999999999999999,-0.18999999999999992
0.0,-0.06599999999999995
-0.29999999999999993,-0.014999999999999951
-0.6,0.031000000000000062
-0.3999999999999999,0.01700000000000005
0.0,9.547918011776346e-17
-0.19999999999999996,-0.013999999999999941
-0.19999999999999996,0.02100000000000007
0.0,-0.037999999999999944
-0.19999999999999996,0.04800000000000005
-0.5,0.02100000000000006
0.0,0.06500000000000006
0.5,0.030000000000000047
-0.29999999999999993,-0.17999999999999985
-0.5,-0.08699999999999995
0.0,-0.02499999999999992
-0.8,0.06100000000000007
0.0,0.034000000000000065
-0.19999999999999996,-0.13799999999999993
-0.09999999999999998,0.05200000000000007
0.20000000000000018,0.07900000000000004
-0.19999999999999996,-0.08099999999999995
0.30000000000000004,-0.2119999999999999
0.40000000000000013,-0.016999999999999935
-0.09999999999999998,-0.04899999999999993
-0.29999999999999993,-0.010999999999999944
0.10000000000000009,-0.20699999999999988
-0.29999999999999993,-0.11599999999999991
0.0,0.02200000000000006
-0.9,-0.0649999999999999
0.30000000000000004,-0.018999999999999947
0.6000000000000001,-0.01699999999999994
-0.19999999999999996,-0.05699999999999994
-0.29999999999999993,-0.03899999999999993
0.10000000000000009,-0.05799999999999997
-0.29999999999999993,-0.12299999999999989
0.0,0.038000000000000055
0.0,-0.04599999999999992
0.0,0.020000000000000035
0.20000000000000018,-0.027999999999999917
-0.6,-0.08699999999999995
-0.29999999999999993,-0.11099999999999989
0.10000000000000009,-0.027999999999999935
-0.19999999999999996,0.04300000000000008
0.0,0.021000000000000102
0.0,-0.03799999999999993
-0.29999999999999993,-0.23999999999999994
0.20000000000000018,-0.16799999999999993
-0.29999999999999993,-0.05399999999999995
-0.09999999999999998,-0.14199999999999996
0.0,-0.1269999999999999
-0.5,0.010000000000000038
-0.29999999999999993,-0.26800000000000007
0.5,-0.11299999999999992
0.20000000000000018,0.035000000000000066
0.20000000000000018,-0.055999999999999946
-0.19999999999999996,0.21400000000000013
0.30000000000000004,-0.12699999999999995
0.20000000000000018,0.13200000000000014
0.10000000000000009,-0.1269999999999999
0.0,-0.04499999999999996
0.0,-0.22799999999999987
-0.09999999999999998,0.04900000000000007
0.20000000000000018,-0.15099999999999994
0.20000000000000018,-0.09399999999999988
0.40000000000000013,-0.01199999999999993
-0.09999999999999998,-0.06799999999999994
-0.5,-0.2559999999999999
-0.29999999999999993,0.06800000000000006
-0.09999999999999998,-0.12599999999999986
-0.29999999999999993,-0.13399999999999992
-0.19999999999999996,0.021000000000000033
0.10000000000000009,-0.09599999999999997
-0.19999999999999996,-0.17499999999999996
-0.5,0.07600000000000003
0.10000000000000009,0.05600000000000007
-0.09999999999999998,0.07000000000000008
-0.29999999999999993,-0.14199999999999996
0.0,-0.2039999999999999
0.6000000000000001,0.013000000000000062
-0.09999999999999998,-0.11099999999999989
0.40000000000000013,-0.06999999999999995
-0.19999999999999996,-0.10099999999999991
-0.09999999999999998,-0.03299999999999994
0.20000000000000018,0.02800000000000007
0.0,-0.2
-0.09999999999999998,-0.22499999999999998
-0.09999999999999998,-0.11999999999999997
0.0,-0.15799999999999995
-0.09999999999999998,0.07400000000000008
0.40000000000000013,0.02500000000000007
-0.5,0.02300000000000005
-0.19999999999999996,-0.107
-0.3999999999999999,-0.017999999999999947
0.0,-0.15099999999999997
-0.19999999999999996,-0.05399999999999995
0.20000000000000018,0.029000000000000036
0.10000000000000009,-0.02799999999999994
-0.5,0.02800000000000006
-0.5,-0.16799999999999993
-0.7,0.010000000000000057
0.20000000000000018,-0.003999999999999941
0.30000000000000004,-0.13599999999999995
0.0,0.008000000000000064
-0.8,-0.07499999999999993
-0.19999999999999996,-0.16399999999999987
0.10000000000000009,-0.06899999999999994
0.10000000000000009,-0.20199999999999999
0.10000000000000009,-0.053999999999999944
0.40000000000000013,-0.05799999999999995
-0.29999999999999993,-0.08899999999999991
-0.3999999999999999,-0.06599999999999995
0.0,-0.0889999999999999
-0.09999999999999998,-0.02299999999999995
0.10000000000000009,0.06700000000000003
0.40000000000000013,-0.05699999999999994
-0.19999999999999996,0.057000000000000044
-0.29999999999999993,-0.021999999999999922
-0.09999999999999998,-0.21200000000000002
-0.19999999999999996,0.018000000000000058
-0.19999999999999996,-0.08799999999999995
0.0,-0.0289999999999999
-0.7,-0.02899999999999995
-0.19999999999999996,-0.11799999999999988
-0.19999999999999996,-0.12399999999999997
0.10000000000000009,-0.023999999999999928
0.5,-0.007999999999999946
-0.09999999999999998,-0.19099999999999995
0.20000000000000018,-0.07499999999999993
0.30000000000000004,0.027000000000000083
0.8,-0.10499999999999993
0.10000000000000009,-0.025999999999999943
-0.19999999999999996,-0.11999999999999991
-0.6,-0.1439999999999998
0.0,0.07000000000000005
0.10000000000000009,-0.012999999999999949
-0.3999999999999999,0.055000000000000035
-0.09999999999999998,-0.11399999999999996
0.0,-0.05599999999999998
-0.29999999999999993,-0.17099999999999993
0.0,0.09100000000000011
-0.29999999999999993,-0.07799999999999993
-0.3999999999999999,-0.006999999999999922
-0.3999999999999999,-0.028999999999999942
0.30000000000000004,-0.04599999999999991
0.10000000000000009,-0.050999999999999934
0.0,-0.044999999999999964
0.0,-0.009999999999999919
-0.5,-0.17300000000000004
-0.09999999999999998,-0.01999999999999994
-0.6,-0.19899999999999998
0.20000000000000018,0.038000000000000075
-0.09999999999999998,-0.006999999999999942
0.0,0.07200000000000005
0.20000000000000018,-0.10099999999999991
-0.09999999999999998,-0.10899999999999987
-0.19999999999999996,0.08000000000000008
-0.19999999999999996,0.08200000000000009
-0.09999999999999998,-0.04999999999999994
-0.09999999999999998,-0.07099999999999991
0.0,-0.13399999999999995
0.30000000000000004,-0.040999999999999946
-0.3999999999999999,0.07800000000000012
-0.6,0.011000000000000064
0.20000000000000018,0.046000000000000096
0.0,-0.05799999999999991
0.20000000000000018,0.022000000000000065
0.0,-0.11900000000000002
0.20000000000000018,-0.2279999999999998
-0.09999999999999998,-0.1869999999999999
-0.7,0.05700000000000008
-0.5,-0.17699999999999988
-0.19999999999999996,-0.03499999999999993
0.10000000000000009,0.04800000000000004
0.30000000000000004,-0.05899999999999996
-0.5,-0.12399999999999994
-0.5,-0.05299999999999997
0.10000000000000009,-0.04599999999999994
0.0,-0.05999999999999995
-0.19999999999999996,0.05900000000000006
0.0,-0.1509999999999999
0.10000000000000009,-0.05799999999999993
-0.19999999999999996,0.050000000000000086
-0.3999999999999999,-0.12599999999999997
0.10000000000000009,-0.08799999999999995
-0.29999999999999993,-0.05899999999999997
0.5,0.103
-0.19999999999999996,0.062000000000000034
0.5,-0.1669999999999999
-0.29999999999999993,-0.1349999999999999
-0.19999999999999996,-0.04499999999999993
-0.19999999999999996,-0.02799999999999993
-0.19999999999999996,-0.07299999999999991
-0.3999999999999999,0.053000000000000054
-0.09999999999999998,-0.12999999999999995
0.5,-0.08299999999999993
0.10000000000000009,-0.20499999999999985
-0.3999999999999999,-0.12499999999999988
0.20000000000000018,-0.03599999999999994
-0.09999999999999998,-0.16299999999999998
0.40000000000000013,0.03500000000000006
0.10000000000000009,-0.001999999999999944
0.20000000000000018,-0.081
-0.09999999999999998,0.06300000000000008
0.40000000000000013,-0.013999999999999922
-0.29999999999999993,-0.1429999999999999
-0.19999999999999996,-0.08199999999999996
-0.09999999999999998,-0.002999999999999945
0.0,-0.027999999999999935
-0.3999999999999999,-0.209
-0.29999999999999993,-0.021999999999999936
0.20000000000000018,0.050000000000000065
-0.5,-0.12100000000000008
0.0,-0.10099999999999991
0.10000000000000009,0.050000000000000065
0.0,0.004000000000000055
-0.5,-0.17099999999999985
0.40000000000000013,-0.4119999999999998
0.0,-0.12099999999999991
-0.09999999999999998,-0.026999999999999948
-0.3999999999999999,-0.1139999999999999
-0.7,-0.029999999999999957
-0.29999999999999993,0.06700000000000006
-0.19999999999999996,0.09600000000000007
-0.8,-0.20299999999999996
0.10000000000000009,-0.10799999999999997
-0.19999999999999996,0.09200000000000008
-0.29999999999999993,-0.01899999999999998
-0.19999999999999996,-0.111
0.10000000000000009,-0.12099999999999995
-0.09999999999999998,0.06400000000000007
-0.19999999999999996,0.03300000000000007
0.10000000000000009,-0.09599999999999995
-0.5,-0.024999999999999942
0.10000000000000009,0.04400000000000002
-0.29999999999999993,-0.20999999999999985
0.20000000000000018,-0.009999999999999955
-0.6,-0.026999999999999975
-0.3999999999999999,-0.08799999999999995
0.40000000000000013,0.026000000000000065
-0.6,-0.032999999999999904
0.0,-0.05299999999999996
-0.09999999999999998,-0.05399999999999993
-0.5,-0.08299999999999993
-0.09999999999999998,0.0010000000000000653
-0.5,0.034000000000000065
-0.09999999999999998,0.04800000000000005
-0.09999999999999998,-0.11199999999999997
-0.7,-0.11999999999999986
0.40000000000000013,-0.11999999999999994
0.10000000000000009,-0.13599999999999993
-0.29999999999999993,0.09900000000000006
0.0,-0.18999999999999997
-0.5,0.08800000000000009
-0.29999999999999993,-0.09599999999999995
0.0,0.051000000000000136
0.0,-0.13999999999999996
0.0,-0.007999999999999943
-0.29999999999999993,-0.1049999999999999
-0.29999999999999993,0.08100000000000003
-0.29999999999999993,-0.11399999999999995
0.10000000000000009,-0.06899999999999996
-0.19999999999999996,-0.04999999999999996
0.0,-0.011999999999999946
-0.3999999999999999,-0.051
0.40000000000000013,0.05700000000000008
-0.5,0.011000000000000058
0.20000000000000018,-0.0969999999999999
0.10000000000000009,-0.05399999999999993
0.0,-0.05599999999999991
0.0,-0.1739999999999999
-0.5,-0.04699999999999997
0.20000000000000018,0.01300000000000009
-0.09999999999999998,0.013000000000000074
0.5,-0.14899999999999985
0.30000000000000004,-0.08199999999999992
0.0,-0.07499999999999991
-0.09999999999999998,-0.051999999999999914
0.20000000000000018,-0.055999999999999946
-0.09999999999999998,-0.04099999999999993
0.40000000000000013,-0.14800000000000002
0.20000000000000018,0.10800000000000011
-0.5,-0.11799999999999992
-0.19999999999999996,0.053000000000000054
-0.09999999999999998,0.009000000000000062
0.0,-0.177
0.0,0.002000000000000055
0.30000000000000004,-0.17199999999999988
-0.29999999999999993,-0.276
-0.29999999999999993,-0.14499999999999993
-0.3999999999999999,-0.05199999999999994
-0.3999999999999999,0.02500000000000008
0.10000000000000009,0.17800000000000005
-0.19999999999999996,-0.013999999999999936
-0.29999999999999993,0.01900000000000007
0.10000000000000009,0.1230000000000001
0.10000000000000009,-0.16299999999999976
-0.19999999999999996,0.09900000000000007
-0.19999999999999996,-0.0819999999999999
0.7000000000000002,0.10300000000000008
-0.19999999999999996,-0.049999999999999926
0.10000000000000009,-0.03199999999999994
0.7000000000000002,-0.03399999999999995
-0.5,0.026000000000000065
-0.8,0.10300000000000012
-0.19999999999999996,-0.002999999999999946
-0.29999999999999993,-0.09899999999999995
0.0,-0.04799999999999995
0.0,-0.09399999999999994
-0.19999999999999996,-0.07499999999999997
-0.29999999999999993,0.052000000000000025
0.0,-0.0009999999999999365
0.10000000000000009,-0.04899999999999995
0.10000000000000009,0.037000000000000074
-0.5,-0.020999999999999925
-0.19999999999999996,-0.15699999999999992
0.20000000000000018,-0.20900000000000002
0.10000000000000009,0.10000000000000007
-0.5,-0.040999999999999946
0.10000000000000009,-0.13599999999999995
0.10000000000000009,0.05600000000000005
-0.19999999999999996,-0.16399999999999995
0.20000000000000018,-0.08899999999999995
0.30000000000000004,-0.11899999999999991
0.30000000000000004,-0.10099999999999998
-0.6,-0.027999999999999945
0.30000000000000004,-0.008999999999999928
0.0,-0.08799999999999994
0.20000000000000018,-0.043999999999999935
0.40000000000000013,0.09900000000000007
0.0,-0.369
0.10000000000000009,0.042000000000000044
0.10000000000000009,0.011000000000000072
-0.5,0.004000000000000056
-0.5,-0.15699999999999986
0.0,-0.2
-0.29999999999999993,-0.19499999999999978
-0.29999999999999993,-0.023999999999999952
0.10000000000000009,-0.07899999999999996
-0.3999999999999999,-0.002999999999999935
0.10000000000000009,-0.15399999999999991
0.40000000000000013,-0.10799999999999986
0.40000000000000013,-0.04399999999999995
0.10000000000000009,-0.09199999999999997
-0.19999999999999996,0.009000000000000072
-0.5,0.009000000000000069
0.20000000000000018,0.046000000000000034
0.0,-0.06499999999999996
0.20000000000000018,-0.013999999999999934
0.10000000000000009,-0.021999999999999943
-0.3999999999999999,-0.10099999999999998
0.40000000000000013,-0.21200000000000002
-0.29999999999999993,0.03100000000000003
0.0,0.07600000000000008
0.0,-0.16499999999999992
0.0,-0.025999999999999957
0.0,-0.07099999999999992
-0.19999999999999996,-0.103
0.7000000000000002,0.04600000000000004
0.30000000000000004,-0.0999999999999999
0.20000000000000018,-0.01199999999999994
0.10000000000000009,-0.12899999999999992
0.0,0.012000000000000042
0.10000000000000009,-0.14299999999999996
0.0,-0.05799999999999991
-0.09999999999999998,0.0070000000000000765
-0.09999999999999998,-0.17099999999999987
0.5,-0.002999999999999904
-0.09999999999999998,-0.08299999999999998
0.30000000000000004,0.12100000000000007
0.0,0.025000000000000102
-0.3999999999999999,0.11899999999999997
0.20000000000000018,-0.09199999999999994
0.0,-0.04499999999999993
0.20000000000000018,-0.08799999999999997
0.30000000000000004,-0.07799999999999994
0.10000000000000009,-0.09299999999999997
0.40000000000000013,-0.14799999999999988
0.20000000000000018,-0.1309999999999999
-0.3999999999999999,-0.07799999999999997
-0.19999999999999996,-0.09599999999999996
0.20000000000000018,0.03600000000000005
0.10000000000000009,-0.3689999999999998
-0.3999999999999999,-0.05599999999999991
-0.09999999999999998,-0.11199999999999997
-0.19999999999999996,-0.02499999999999994
-0.5,-0.1469999999999999
-0.09999999999999998,-0.0769999999999999
0.40000000000000013,-0.07699999999999994
0.10000000000000009,-0.06099999999999997
0.10000000000000009,0.007000000000000055
-0.29999999999999993,-0.138
0.0,0.05400000000000003
-0.29999999999999993,-0.006999999999999922
-0.19999999999999996,-0.010999999999999947
-0.9,-0.23800000000000002
-0.5,-0.21200000000000008
0.0,-0.08599999999999997
-0.29999999999999993,-0.10799999999999997
0.7000000000000002,-0.1389999999999999
0.20000000000000018,-0.07999999999999993
-0.19999999999999996,-0.09799999999999986
-0.3999999999999999,-0.21600000000000008
0.40000000000000013,-0.017999999999999905
0.10000000000000009,0.14100000000000004
-0.19999999999999996,0.035000000000000045
-0.19999999999999996,-0.18799999999999994
0.0,-0.2109999999999998
0.30000000000000004,0.02600000000000007
-0.7,-0.08399999999999991
-0.09999999999999998,-0.13599999999999995
-0.19999999999999996,-0.019999999999999938
0.6000000000000001,-0.0009999999999999387
0.0,-0.039999999999999945
0.30000000000000004,-0.07199999999999997
0.0,-0.018999999999999927
-0.9,-0.261
0.0,-0.03799999999999995
0.10000000000000009,-0.030999999999999948
-0.09999999999999998,-0.005999999999999923
-0.7,-0.21699999999999997
-0.3999999999999999,-0.204
0.10000000000000009,-0.11599999999999999
-0.6,-0.08799999999999994
-0.6,0.054000000000000055
-0.3999999999999999,-0.162
0.10000000000000009,-0.08799999999999995
-0.09999999999999998,-0.040999999999999946
-0.09999999999999998,0.07000000000000006
-0.09999999999999998,-0.12699999999999992
0.7000000000000002,-0.0009999999999999397
0.5,-0.03399999999999995
-0.3999999999999999,0.010000000000000071
0.10000000000000009,0.07900000000000013
-0.5,-0.09199999999999992
-0.3999999999999999,-0.13999999999999993
0.0,-0.04099999999999995
0.6000000000000001,-0.08299999999999998
0.10000000000000009,-0.005999999999999937
-0.19999999999999996,-0.04799999999999991
0.40000000000000013,-0.14199999999999985
-0.09999999999999998,-0.091
0.20000000000000018,0.10800000000000005
-0.19999999999999996,-0.1469999999999999
-0.7,-0.13199999999999995
0.40000000000000013,-0.06899999999999994
-0.7,-0.126
0.5,-0.11699999999999992
-0.19999999999999996,0.03300000000000005
-0.3999999999999999,-0.00899999999999994
0.5,-0.09799999999999998
-0.5,-0.1909999999999998
0.10000000000000009,-0.11299999999999999
-0.3999999999999999,-0.03199999999999996
-0.7,-0.31199999999999983
-0.3999999999999999,-0.04199999999999992
-0.7,-0.08099999999999996
0.30000000000000004,-0.107
0.8,0.07700000000000007
0.10000000000000009,-0.10599999999999989
-0.09999999999999998,-0.14400000000000004
0.10000000000000009,-0.08999999999999998
-0.29999999999999993,0.03600000000000003
-0.29999999999999993,-0.14299999999999996
0.20000000000000018,-0.03199999999999995
0.10000000000000009,-0.27199999999999974
0.10000000000000009,-0.03199999999999994
0.10000000000000009,-0.14800000000000002
-0.29999999999999993,0.003000000000000054
-0.29999999999999993,-0.01199999999999994
-0.19999999999999996,0.09400000000000006
0.10000000000000009,-0.07899999999999993
-0.09999999999999998,0.016000000000000056
-0.09999999999999998,0.028000000000000042
0.10000000000000009,-0.01799999999999994
0.40000000000000013,-0.06599999999999992
0.0,0.004000000000000048
-0.29999999999999993,0.030000000000000058
0.30000000000000004,-0.18299999999999994
-0.09999999999999998,-0.06699999999999995
-0.29999999999999993,-0.2469999999999999
0.6000000000000001,-0.11399999999999999
-0.29999999999999993,0.036000000000000046
-0.19999999999999996,-0.063
-0.3999999999999999,0.0010000000000000508
-0.19999999999999996,-0.07199999999999994
-0.3999999999999999,-0.027999999999999945
0.0,-0.01199999999999994
0.40000000000000013,0.001000000000000078
-0.29999999999999993,-0.21200000000000008
0.10000000000000009,-0.10899999999999994
-0.29999999999999993,-0.20899999999999996
